20160410:0610,106.19,123.08,18.31,6.79,4.62,0.0
20160410:0710,258.41,272.63,27.96,7.76,6.07,0.0
20160410:0810,275.31,290.35,36.77,8.34,6.07,0.0
20160410:0910,273.01,289.06,44.0,8.64,5.93,0.0
20160410:1010,379.03,397.09,48.62,9.06,5.86,0.0
20160410:1110,190.74,208.04,49.63,9.32,5.86,0.0
20160410:1210,157.04,174.9,46.77,9.88,5.79,0.0
20160410:1310,456.81,479.48,40.74,10.46,5.79,0.0
20160410:1410,372.43,392.87,32.64,10.84,5.52,0.0
20160410:1510,130.52,149.33,23.34,10.68,4.83,0.0
20160410:1610,72.36,92.52,13.49,10.42,3.86,0.0
20160410:1710,5.18,14.69,3.52,10.01,3.45,0.0
20160410:1810,0.0,0.0,0.0,9.63,3.17,0.0
20160410:1910,0.0,0.0,0.0,9.24,2.62,0.0
20160410:2010,0.0,0.0,0.0,8.76,2.62,0.0
20160410:2110,0.0,0.0,0.0,8.29,2.76,0.0
20160410:2210,0.0,0.0,0.0,7.39,2.76,0.0
20160410:2310,0.0,0.0,0.0,6.84,2.76,0.0
20160411:0010,0.0,0.0,0.0,6.37,2.76,0.0
20160411:0110,0.0,0.0,0.0,6.13,2.69,0.0
20160411:0210,0.0,0.0,0.0,6.0,2.62,0.0
20160411:0310,0.0,0.0,0.0,5.87,2.55,0.0
20160411:0410,0.0,0.0,0.0,5.72,2.48,0.0
20160411:0510,44.89,64.63,8.67,6.19,2.48,0.0
20160411:0610,142.03,160.23,18.64,7.11,2.76,0.0
20160411:0710,207.15,223.5,28.29,7.9,3.79,0.0
20160411:0810,230.54,247.99,37.12,8.61,3.59,0.0
20160411:0910,269.12,288.34,44.36,9.44,3.52,0.0
20160411:1010,324.16,346.54,48.99,10.16,3.24,0.0
20160411:1110,394.8,422.68,49.99,10.77,2.97,0.0
20160411:1210,613.01,669.74,47.1,11.29,2.69,0.0
20160411:1310,673.34,745.75,41.03,11.97,2.41,0.0
20160411:1410,459.59,498.67,32.89,12.45,2.14,0.0
20160411:1510,182.44,205.74,23.58,12.73,1.79,0.0
20160411:1610,94.33,122.45,13.71,12.6,1.66,0.0
20160411:1710,6.28,16.42,3.74,12.17,1.1,0.0
20160411:1810,0.0,0.0,0.0,11.5,0.9,0.0
20160411:1910,0.0,0.0,0.0,10.08,1.52,0.0
20160411:2010,0.0,0.0,0.0,8.97,1.66,0.0
20160411:2110,0.0,0.0,0.0,8.1,1.52,0.0
20160411:2210,0.0,0.0,0.0,7.54,1.45,0.0
20160411:2310,0.0,0.0,0.0,6.92,1.38,0.0
20160412:0010,0.0,0.0,0.0,7.1,1.1,0.0
20160412:0110,0.0,0.0,0.0,7.01,1.03,0.0
20160412:0210,0.0,0.0,0.0,5.88,1.24,0.0
20160412:0310,0.0,0.0,0.0,5.21,1.31,0.0
20160412:0410,0.0,0.0,0.0,4.21,1.45,0.0
20160412:0510,12.36,23.93,8.99,4.87,0.97,0.0
20160412:0610,44.95,60.75,18.95,7.06,0.69,0.0
20160412:0710,92.64,110.46,28.62,8.2,0.41,0.0
20160412:0810,124.7,144.52,37.46,10.51,0.28,0.0
20160412:0910,126.36,147.28,44.72,12.43,0.62,0.0
20160412:1010,135.33,157.41,49.36,13.79,0.76,0.0
20160412:1110,81.14,101.26,50.35,14.66,1.1,0.0
20160412:1210,194.64,219.58,47.42,14.84,1.66,0.0
20160412:1310,377.63,415.67,41.32,15.66,2.0,0.0
20160412:1410,522.33,586.1,33.14,15.92,1.31,0.0
20160412:1510,135.6,159.74,23.81,16.17,0.55,0.0
20160412:1610,109.78,156.11,13.94,16.33,0.55,0.0
20160412:1710,8.61,19.87,3.97,15.43,1.52,0.0
20160412:1810,0.0,0.0,0.0,13.28,2.0,0.0
20160412:1910,0.0,0.0,0.0,10.9,1.93,0.0
20160412:2010,0.0,0.0,0.0,9.16,1.86,0.0
20160412:2110,0.0,0.0,0.0,7.73,1.86,0.0
20160412:2210,0.0,0.0,0.0,6.56,1.86,0.0
20160412:2310,0.0,0.0,0.0,5.87,1.72,0.0
20160413:0010,0.0,0.0,0.0,5.59,1.66,0.0
20160413:0110,0.0,0.0,0.0,6.29,1.31,0.0
20160413:0210,0.0,0.0,0.0,7.4,1.03,0.0
20160413:0310,0.0,0.0,0.0,7.19,1.1,0.0
20160413:0410,0.0,0.0,0.0,7.27,1.1,0.0
20160413:0510,59.85,86.75,9.3,7.55,0.69,0.0
20160413:0610,259.73,289.48,19.27,8.55,0.55,0.0
20160413:0710,498.18,547.46,28.94,10.88,0.69,0.0
20160413:0810,667.89,762.51,37.8,12.92,0.83,0.0
20160413:0910,778.19,929.47,45.08,14.65,0.76,0.0
20160413:1010,833.5,1010.2,49.73,16.04,1.24,0.0
20160413:1110,839.71,1012.74,50.71,17.25,1.79,0.0
20160413:1210,803.14,950.12,47.75,18.06,2.34,0.0
20160413:1310,691.53,792.49,41.6,18.46,2.76,0.0
20160413:1410,228.09,257.07,33.4,18.46,3.03,0.0
20160413:1510,194.44,222.88,24.04,17.91,2.69,0.0
20160413:1610,64.2,85.5,14.16,17.52,1.79,0.0
20160413:1710,6.72,17.28,4.2,16.45,1.93,0.0
20160413:1810,0.0,0.0,0.0,14.65,1.66,0.0
20160413:1910,0.0,0.0,0.0,13.61,0.97,0.0
20160413:2010,0.0,0.0,0.0,13.87,0.34,0.0
20160413:2110,0.0,0.0,0.0,11.21,1.66,0.0
20160413:2210,0.0,0.0,0.0,11.35,2.48,0.0
20160413:2310,0.0,0.0,0.0,11.76,4.21,0.0
20160414:0010,0.0,0.0,0.0,11.7,6.07,0.0
20160414:0110,0.0,0.0,0.0,11.25,6.34,0.0
20160414:0210,0.0,0.0,0.0,10.81,6.28,0.0
20160414:0310,0.0,0.0,0.0,10.59,6.07,0.0
20160414:0410,0.0,0.0,0.0,10.3,6.0,0.0
20160414:0510,43.31,61.43,9.61,10.12,5.93,0.0
20160414:0610,132.81,151.75,19.58,10.22,6.0,0.0
20160414:0710,279.13,297.99,29.27,11.65,6.55,0.0
20160414:0810,266.37,286.01,38.14,12.07,6.55,0.0
20160414:0910,113.17,132.55,45.44,12.84,6.62,0.0
20160414:1010,672.42,721.15,50.1,13.39,7.03,0.0
20160414:1110,372.1,397.16,51.07,13.73,7.1,0.0
20160414:1210,518.43,553.44,48.07,14.21,6.76,0.0
20160414:1310,348.5,373.64,41.88,14.49,6.69,0.0
20160414:1410,304.06,327.63,33.64,14.49,6.55,0.0
20160414:1510,211.03,234.23,24.27,13.75,5.93,0.0
20160414:1610,62.11,81.19,14.38,13.42,5.38,0.0
20160414:1710,8.11,19.01,4.42,13.03,5.45,0.0
20160414:1810,0.0,0.0,0.0,12.09,4.76,0.0
20160414:1910,0.0,0.0,0.0,11.28,3.72,0.0
20160414:2010,0.0,0.0,0.0,10.54,3.72,0.0
20160414:2110,0.0,0.0,0.0,9.75,3.59,0.0
20160414:2210,0.0,0.0,0.0,9.19,3.24,0.0
20160414:2310,0.0,0.0,0.0,8.23,2.69,0.0
20160415:0010,0.0,0.0,0.0,7.46,2.41,0.0
20160415:0110,0.0,0.0,0.0,6.46,2.14,0.0
20160415:0210,0.0,0.0,0.0,5.43,1.93,0.0
20160415:0310,0.0,0.0,0.0,5.03,1.45,0.0
20160415:0410,0.0,0.0,0.0,5.81,0.9,0.0
20160415:0510,72.06,104.63,9.92,5.83,0.62,0.0
20160415:0610,296.35,329.37,19.89,7.8,0.55,0.0
20160415:0710,476.47,518.22,29.58,11.32,1.52,0.0
20160415:0810,436.85,470.12,38.47,13.43,3.66,0.0
20160415:0910,708.14,779.73,45.79,14.83,4.9,0.0
20160415:1010,445.67,482.34,50.46,15.84,5.45,0.0
20160415:1110,227.08,253.23,51.42,16.91,5.03,0.0
20160415:1210,231.83,259.69,48.38,17.73,4.21,0.0
20160415:1310,387.67,428.28,42.16,17.88,3.1,0.0
20160415:1410,234.99,264.72,33.89,18.31,2.55,0.0
20160415:1510,140.85,166.01,24.5,18.26,2.14,0.0
20160415:1610,61.28,82.05,14.6,17.67,0.9,0.0
20160415:1710,0.51,6.91,4.65,16.3,2.07,0.0
20160415:1810,0.0,0.0,0.0,14.58,3.24,0.0
20160415:1910,0.0,0.0,0.0,12.75,2.83,0.0
20160415:2010,0.0,0.0,0.0,11.75,2.69,0.0
20160415:2110,0.0,0.0,0.0,10.88,2.41,0.0
20160415:2210,0.0,0.0,0.0,9.95,1.93,0.0
20160415:2310,0.0,0.0,0.0,8.53,1.72,0.0
20160416:0010,0.0,0.0,0.0,7.82,1.31,0.0
20160416:0110,0.0,0.0,0.0,7.57,1.03,0.0
20160416:0210,0.0,0.0,0.0,7.09,1.17,0.0
20160416:0310,0.0,0.0,0.0,6.16,1.66,0.0
20160416:0410,0.0,0.0,0.0,6.01,1.86,0.0
20160416:0510,76.82,115.08,10.22,7.15,1.45,0.0
20160416:0610,302.05,338.07,20.2,10.21,1.17,0.0
20160416:0710,525.28,574.27,29.9,12.78,2.21,0.0
20160416:0810,700.35,782.34,38.8,14.13,2.9,0.0
20160416:0910,815.92,943.85,46.14,15.5,2.83,0.0
20160416:1010,869.95,1030.35,50.83,17.12,2.9,0.0
20160416:1110,854.76,1025.87,51.77,18.9,2.62,0.0
20160416:1210,773.54,949.64,48.7,20.26,1.03,0.0
20160416:1310,680.37,808.99,42.43,20.87,1.31,0.0
20160416:1410,515.48,584.94,34.14,20.49,2.34,0.0
20160416:1510,101.97,125.36,24.73,19.33,1.93,0.0
20160416:1610,6.15,16.57,14.82,18.21,0.48,0.0
20160416:1710,9.75,21.6,4.87,17.65,0.76,0.0
20160416:1810,0.0,0.0,0.0,15.32,1.38,0.0
20160416:1910,0.0,0.0,0.0,13.57,2.21,0.0
20160416:2010,0.0,0.0,0.0,12.59,1.79,0.0
20160416:2110,0.0,0.0,0.0,14.5,0.69,0.0
20160416:2210,0.0,0.0,0.0,14.04,0.0,0.0
20160416:2310,0.0,0.0,0.0,13.55,0.55,0.0
20160417:0010,0.0,0.0,0.0,10.58,1.52,0.0
20160417:0110,0.0,0.0,0.0,8.5,2.0,0.0
20160417:0210,0.0,0.0,0.0,8.35,2.48,0.0
20160417:0310,0.0,0.0,0.0,8.56,2.97,0.0
20160417:0410,0.0,0.0,0.0,8.74,2.9,0.0
20160417:0510,71.99,101.38,10.53,9.23,2.55,0.0
20160417:0610,302.19,339.92,20.5,12.49,2.0,0.0
20160417:0710,413.03,454.67,30.21,16.29,2.41,0.0
20160417:0810,602.06,677.87,39.13,18.6,3.03,0.0
20160417:0910,788.1,914.91,46.49,20.15,3.93,0.0
20160417:1010,795.47,922.4,51.18,20.55,4.48,0.0
20160417:1110,845.97,998.57,52.12,20.74,4.0,0.0
20160417:1210,672.12,780.44,49.01,20.61,2.69,0.0
20160417:1310,164.85,193.31,42.71,20.58,1.72,0.0
20160417:1410,45.51,64.44,34.38,19.57,1.38,0.0
20160417:1510,66.55,87.45,24.95,19.68,2.62,0.0
20160417:1610,49.59,68.82,15.04,18.74,3.17,0.0
20160417:1710,9.81,21.6,5.09,16.88,3.38,0.0
20160417:1810,0.0,0.0,0.0,15.32,3.31,0.0
20160417:1910,0.0,0.0,0.0,13.52,3.31,0.0
20160417:2010,0.0,0.0,0.0,12.79,3.79,0.0
20160417:2110,0.0,0.0,0.0,12.45,3.59,0.0
20160417:2210,0.0,0.0,0.0,12.39,3.31,0.0
20160417:2310,0.0,0.0,0.0,12.16,3.03,0.0
20160418:0010,0.0,0.0,0.0,11.82,3.24,0.0
20160418:0110,0.0,0.0,0.0,11.34,4.0,0.0
20160418:0210,0.0,0.0,0.0,10.76,4.34,0.0
20160418:0310,0.0,0.0,0.0,10.19,4.0,0.0
20160418:0410,0.0,0.0,0.0,9.83,3.72,0.0
20160418:0510,9.89,21.17,10.82,9.77,3.86,0.0
20160418:0610,60.2,77.32,20.8,9.81,3.45,0.0
20160418:0710,59.26,76.4,30.52,10.01,3.59,0.0
20160418:0810,102.37,120.59,39.45,10.12,3.72,0.0
20160418:0910,86.85,104.94,46.83,10.42,3.86,0.0
20160418:1010,86.5,104.94,51.54,11.34,4.28,0.0
20160418:1110,72.86,91.13,52.46,11.93,4.28,0.0
20160418:1210,117.61,137.16,49.32,12.28,4.14,0.0
20160418:1310,124.7,144.52,42.98,12.4,3.79,0.0
20160418:1410,64.65,82.85,34.62,12.54,3.66,0.0
20160418:1510,176.47,198.43,25.17,12.71,3.24,0.0
20160418:1610,26.41,41.42,15.26,12.57,2.9,0.0
20160418:1710,0.16,6.05,5.31,12.13,2.28,0.0
20160418:1810,0.0,0.0,0.0,11.51,2.07,0.0
20160418:1910,0.0,0.0,0.0,9.73,2.0,0.0
20160418:2010,0.0,0.0,0.0,8.92,2.0,0.0
20160418:2110,0.0,0.0,0.0,8.43,2.0,0.0
20160418:2210,0.0,0.0,0.0,8.16,2.14,0.0
20160418:2310,0.0,0.0,0.0,8.11,2.21,0.0
20160419:0010,0.0,0.0,0.0,8.11,2.41,0.0
20160419:0110,0.0,0.0,0.0,7.79,2.48,0.0
20160419:0210,0.0,0.0,0.0,7.29,2.48,0.0
20160419:0310,0.0,0.0,0.0,6.48,2.48,0.0
20160419:0410,0.0,0.0,0.0,6.22,2.41,0.0
20160419:0510,83.56,118.47,11.12,6.67,2.34,0.0
20160419:0610,311.39,341.36,21.1,8.37,2.62,0.0
20160419:0710,505.53,541.64,30.82,10.31,2.83,0.0
20160419:0810,708.9,781.73,39.77,11.91,3.1,0.0
20160419:0910,332.6,358.0,47.17,12.82,4.28,0.0
20160419:1010,416.52,447.52,51.89,13.63,4.9,0.0
20160419:1110,447.82,481.67,52.8,14.38,5.45,0.0
20160419:1210,629.34,685.0,49.63,14.75,5.31,0.0
20160419:1310,672.32,736.2,43.25,15.15,5.03,0.0
20160419:1410,451.95,488.5,34.86,15.29,4.76,0.0
20160419:1510,144.79,167.05,25.4,15.06,4.0,0.0
20160419:1610,80.55,101.78,15.48,14.17,3.79,0.0
20160419:1710,15.46,28.51,5.53,13.02,3.86,0.0
20160419:1810,0.0,0.0,0.0,11.78,3.72,0.0
20160419:1910,0.0,0.0,0.0,10.89,3.79,0.0
20160419:2010,0.0,0.0,0.0,10.24,3.79,0.0
20160419:2110,0.0,0.0,0.0,9.58,3.86,0.0
20160419:2210,0.0,0.0,0.0,9.02,3.79,0.0
20160419:2310,0.0,0.0,0.0,8.74,3.93,0.0
20160420:0010,0.0,0.0,0.0,8.38,4.0,0.0
20160420:0110,0.0,0.0,0.0,8.12,4.0,0.0
20160420:0210,0.0,0.0,0.0,7.73,3.93,0.0
20160420:0310,0.0,0.0,0.0,7.29,3.79,0.0
20160420:0410,0.0,0.86,1.58,6.92,3.79,0.0
20160420:0510,75.04,98.82,11.41,6.96,3.86,0.0
20160420:0610,317.94,345.35,21.39,8.01,4.0,0.0
20160420:0710,559.56,588.74,31.12,9.09,4.97,0.0
20160420:0810,743.67,799.8,40.09,9.95,4.83,0.0
20160420:0910,873.94,960.49,47.5,10.99,5.38,0.0
20160420:1010,933.2,1037.74,52.24,11.99,5.86,0.0
20160420:1110,915.04,1022.24,53.14,12.82,5.66,0.0
20160420:1210,860.24,959.74,49.94,13.49,5.17,0.0
20160420:1310,753.45,829.91,43.51,14.01,4.83,0.0
20160420:1410,602.88,654.13,35.1,14.04,4.62,0.0
20160420:1510,362.71,401.39,25.62,13.94,4.28,0.0
20160420:1610,123.64,169.95,15.69,13.45,3.31,0.0
20160420:1710,16.92,30.24,5.75,12.28,2.41,0.0
20160420:1810,0.0,0.0,0.0,10.53,2.28,0.0
20160420:1910,0.0,0.0,0.0,9.18,1.93,0.0
20160420:2010,0.0,0.0,0.0,7.58,1.72,0.0
20160420:2110,0.0,0.0,0.0,6.69,1.72,0.0
20160420:2210,0.0,0.0,0.0,6.23,1.66,0.0
20160420:2310,0.0,0.0,0.0,5.85,1.59,0.0
20160421:0010,0.0,0.0,0.0,5.55,1.52,0.0
20160421:0110,0.0,0.0,0.0,5.29,1.38,0.0
20160421:0210,0.0,0.0,0.0,5.14,1.24,0.0
20160421:0310,0.0,0.0,0.0,4.06,1.31,0.0
20160421:0410,0.0,5.18,1.88,2.58,1.52,0.0
20160421:0510,92.91,131.34,11.7,3.61,1.03,0.0
20160421:0610,328.25,361.25,21.68,6.58,0.69,0.0
20160421:0710,548.96,598.63,31.42,8.86,1.03,0.0
20160421:0810,722.22,811.0,40.4,10.81,1.72,0.0
20160421:0910,843.72,977.38,47.83,12.43,2.21,0.0
20160421:1010,890.79,1050.32,52.58,13.71,2.41,0.0
20160421:1110,890.98,1056.18,53.48,14.78,2.48,0.0
20160421:1210,834.68,977.2,50.24,15.64,2.55,0.0
20160421:1310,733.91,839.09,43.78,16.31,2.69,0.0
20160421:1410,585.41,653.84,35.33,16.7,2.83,0.0
20160421:1510,357.04,403.66,25.83,16.88,2.97,0.0
20160421:1610,122.07,171.33,15.9,16.56,2.97,0.0
20160421:1710,18.07,31.97,5.97,15.22,2.76,0.0
20160421:1810,0.0,0.0,0.0,13.34,2.83,0.0
20160421:1910,0.0,0.0,0.0,12.31,2.62,0.0
20160421:2010,0.0,0.0,0.0,11.08,2.48,0.0
20160421:2110,0.0,0.0,0.0,9.88,2.48,0.0
20160421:2210,0.0,0.0,0.0,8.72,2.21,0.0
20160421:2310,0.0,0.0,0.0,8.76,1.59,0.0
20160422:0010,0.0,0.0,0.0,9.9,0.55,0.0
20160422:0110,0.0,0.0,0.0,9.02,0.69,0.0
20160422:0210,0.0,0.0,0.0,6.18,1.38,0.0
20160422:0310,0.0,0.0,0.0,4.76,1.72,0.0
20160422:0410,0.22,6.05,2.17,4.0,1.93,0.0
20160422:0510,93.16,129.7,11.98,4.93,1.72,0.0
20160422:0610,326.19,359.59,21.96,8.83,1.86,0.0
20160422:0710,544.56,593.76,31.71,11.65,2.14,0.0
20160422:0810,700.35,782.07,40.7,13.9,2.9,0.0
20160422:0910,818.29,944.47,48.16,15.54,3.03,0.0
20160422:1010,875.32,1033.44,52.93,16.75,3.03,0.0
20160422:1110,778.43,905.73,53.81,17.61,2.97,0.0
20160422:1210,751.63,871.15,50.54,18.21,2.97,0.0
20160422:1310,711.96,815.07,44.04,18.73,3.24,0.0
20160422:1410,553.47,621.18,35.56,18.69,2.97,0.0
20160422:1510,342.81,390.0,26.05,18.23,2.83,0.0
20160422:1610,119.23,158.79,16.12,17.51,2.83,0.0
20160422:1710,17.98,31.97,6.19,16.04,2.76,0.0
20160422:1810,0.0,0.0,0.0,14.04,2.48,0.0
20160422:1910,0.0,0.0,0.0,12.77,2.21,0.0
20160422:2010,0.0,0.0,0.0,11.31,2.0,0.0
20160422:2110,0.0,0.0,0.0,10.41,2.07,0.0
20160422:2210,0.0,0.0,0.0,9.77,2.21,0.0
20160422:2310,0.0,0.0,0.0,9.21,2.34,0.0
20160423:0010,0.0,0.0,0.0,8.38,2.14,0.0
20160423:0110,0.0,0.0,0.0,7.6,1.93,0.0
20160423:0210,0.0,0.0,0.0,7.13,1.72,0.0
20160423:0310,0.0,0.0,0.0,6.64,1.45,0.0
20160423:0410,0.0,2.59,2.45,6.44,1.24,0.0
20160423:0510,30.51,45.11,12.26,6.72,1.03,0.0
20160423:0610,36.05,51.55,22.24,8.73,0.97,0.0
20160423:0710,83.59,102.18,31.99,10.68,0.83,0.0
20160423:0810,99.2,118.75,41.01,11.78,1.03,0.0
20160423:0910,172.65,195.15,48.48,12.56,0.9,0.0
20160423:1010,421.17,465.06,53.26,13.53,1.03,0.0
20160423:1110,607.04,684.47,54.14,13.99,1.52,0.0
20160423:1210,702.87,805.33,50.83,14.79,1.86,0.0
20160423:1310,347.95,383.22,44.3,15.26,1.86,0.0
20160423:1410,422.04,466.13,35.79,15.5,1.72,0.0
20160423:1510,113.72,135.51,26.27,15.01,1.31,0.0
20160423:1610,76.95,97.68,16.33,14.2,1.52,0.0
20160423:1710,1.4,8.64,6.4,13.19,1.17,0.0
20160423:1810,0.0,0.0,0.0,12.36,1.72,0.0
20160423:1910,0.0,0.0,0.0,12.45,2.21,0.0
20160423:2010,0.0,0.0,0.0,11.33,2.28,0.0
20160423:2110,0.0,0.0,0.0,10.6,2.28,0.0
20160423:2210,0.0,0.0,0.0,9.96,1.93,0.0
20160423:2310,0.0,0.0,0.0,9.59,1.86,0.0
20160424:0010,0.0,0.0,0.0,9.32,4.97,0.0
20160424:0110,0.0,0.0,0.0,6.54,7.52,0.0
20160424:0210,0.0,0.0,0.0,4.69,7.52,0.0
20160424:0310,0.0,0.0,0.0,4.35,6.76,0.0
20160424:0410,0.0,2.59,2.73,4.36,6.28,0.0
20160424:0510,53.46,69.46,12.53,4.61,6.28,0.0
20160424:0610,88.45,104.02,22.51,5.13,6.69,0.0
20160424:0710,330.29,339.21,32.28,5.14,7.38,0.0
20160424:0810,445.49,455.12,41.3,6.24,7.93,0.0
20160424:0910,522.85,537.77,48.8,7.27,7.79,0.0
20160424:1010,605.27,628.92,53.6,8.27,7.52,0.0
20160424:1110,664.15,697.25,54.47,9.17,7.17,0.0
20160424:1210,575.83,602.73,51.13,9.67,6.97,0.0
20160424:1310,417.86,437.02,44.55,9.89,6.69,0.0
20160424:1410,260.36,277.57,36.02,9.84,6.28,0.0
20160424:1510,144.67,162.6,26.48,9.84,6.14,0.0
20160424:1610,75.16,93.0,16.54,9.45,5.72,0.0
20160424:1710,14.4,26.78,6.62,8.84,4.34,0.0
20160424:1810,0.0,0.0,0.0,8.13,3.52,0.0
20160424:1910,0.0,0.0,0.0,6.98,3.1,0.0
20160424:2010,0.0,0.0,0.0,6.46,3.17,0.0
20160424:2110,0.0,0.0,0.0,5.8,3.17,0.0
20160424:2210,0.0,0.0,0.0,5.22,3.1,0.0
20160424:2310,0.0,0.0,0.0,4.78,3.1,0.0
20160425:0010,0.0,0.0,0.0,4.11,3.17,0.0
20160425:0110,0.0,0.0,0.0,3.6,3.31,0.0
20160425:0210,0.0,0.0,0.0,3.42,3.66,0.0
20160425:0310,0.0,0.0,0.0,3.33,3.86,0.0
20160425:0410,0.0,1.73,3.01,3.11,4.14,0.0
20160425:0510,62.44,79.03,12.8,3.42,4.41,0.0
20160425:0610,213.37,228.16,22.78,4.35,4.83,0.0
20160425:0710,483.87,495.53,32.56,5.23,6.0,0.0
20160425:0810,495.29,509.51,41.6,5.97,5.79,0.0
20160425:0910,493.36,510.35,49.12,6.51,5.66,0.0
20160425:1010,584.43,612.31,53.93,7.77,5.45,0.0
20160425:1110,659.48,700.19,54.79,8.83,5.24,0.0
20160425:1210,793.64,859.05,51.42,9.65,5.17,0.0
20160425:1310,93.46,111.38,44.81,10.09,4.97,0.0
20160425:1410,619.13,658.65,36.25,10.04,4.76,0.0
20160425:1510,32.61,47.87,26.69,9.73,4.48,0.0
20160425:1610,127.11,157.48,16.74,8.36,4.07,0.0
20160425:1710,24.97,38.88,6.83,6.65,3.66,0.0
20160425:1810,0.0,0.0,0.0,5.98,3.72,0.0
20160425:1910,0.0,0.0,0.0,4.86,3.45,0.0
20160425:2010,0.0,0.0,0.0,4.21,3.45,0.0
20160425:2110,0.0,0.0,0.0,3.63,3.45,0.0
20160425:2210,0.0,0.0,0.0,3.23,3.45,0.0
20160425:2310,0.0,0.0,0.0,2.9,3.17,0.0
20160426:0010,0.0,0.0,0.0,2.53,2.83,0.0
20160426:0110,0.0,0.0,0.0,2.07,2.48,0.0
20160426:0210,0.0,0.0,0.0,1.22,1.93,0.0
20160426:0310,0.0,0.0,0.0,0.66,1.52,0.0
20160426:0410,0.66,6.91,3.28,-0.4,1.86,0.0
20160426:0510,80.51,99.01,13.07,1.02,1.72,0.0
20160426:0610,257.02,276.2,23.05,5.15,2.21,0.0
20160426:0710,246.62,262.82,32.83,7.55,3.66,0.0
20160426:0810,503.41,531.27,41.89,9.54,4.34,0.0
20160426:0910,881.39,976.27,49.43,11.24,4.97,0.0
20160426:1010,938.5,1058.99,54.25,12.65,5.1,0.0
20160426:1110,927.53,1057.7,55.11,13.58,4.62,0.0
20160426:1210,844.13,959.6,51.7,14.34,3.93,0.0
20160426:1310,677.81,750.87,45.06,14.76,3.79,0.0
20160426:1410,497.84,539.37,36.47,14.29,4.0,0.0
20160426:1510,267.5,295.28,26.9,13.85,4.0,0.0
20160426:1610,129.91,171.73,16.95,12.83,3.59,0.0
20160426:1710,25.8,40.61,7.04,11.76,2.97,0.0
20160426:1810,0.0,0.0,0.0,11.02,2.34,0.0
20160426:1910,0.0,0.0,0.0,9.68,2.0,0.0
20160426:2010,0.0,0.0,0.0,9.19,2.97,0.0
20160426:2110,0.0,0.0,0.0,8.18,3.24,0.0
20160426:2210,0.0,0.0,0.0,7.4,2.21,0.0
20160426:2310,0.0,0.0,0.0,6.95,1.59,0.0
20160427:0010,0.0,0.0,0.0,6.63,1.45,0.0
20160427:0110,0.0,0.0,0.0,5.98,1.38,0.0
20160427:0210,0.0,0.0,0.0,5.53,1.24,0.0
20160427:0310,0.0,0.0,0.0,5.19,1.79,0.0
20160427:0410,5.96,15.55,3.55,4.8,2.69,0.0
20160427:0510,43.06,57.99,13.33,4.32,3.52,0.0
20160427:0610,57.45,72.72,23.31,3.82,3.24,0.0
20160427:0710,59.93,75.48,33.1,4.96,4.97,0.0
20160427:0810,102.1,117.83,42.17,5.39,4.9,0.0
20160427:0910,98.17,114.14,49.73,5.86,4.97,0.0
20160427:1010,115.55,131.63,54.57,6.44,5.03,0.0
20160427:1110,92.16,108.62,55.42,6.94,5.24,0.0
20160427:1210,131.2,147.28,51.99,6.8,5.17,0.0
20160427:1310,106.19,122.43,45.3,6.6,5.17,0.0
20160427:1410,70.37,86.53,36.69,6.37,5.03,0.0
20160427:1510,90.47,106.78,27.11,6.46,4.69,0.0
20160427:1610,28.12,42.34,17.15,6.4,4.07,0.0
20160427:1710,25.03,38.88,7.25,6.16,3.38,0.0
20160427:1810,0.0,0.0,0.0,5.72,2.83,0.0
20160427:1910,0.0,0.0,0.0,4.7,3.03,0.0
20160427:2010,0.0,0.0,0.0,4.52,3.17,0.0
20160427:2110,0.0,0.0,0.0,4.46,3.52,0.0
20160427:2210,0.0,0.0,0.0,4.07,3.79,0.0
20160427:2310,0.0,0.0,0.0,3.56,3.52,0.0
20160428:0010,0.0,0.0,0.0,3.1,3.17,0.0
20160428:0110,0.0,0.0,0.0,2.58,2.69,0.0
20160428:0210,0.0,0.0,0.0,1.81,2.41,0.0
20160428:0310,0.0,0.0,0.0,0.75,1.93,0.0
20160428:0410,7.38,17.28,3.81,0.84,1.52,0.0
20160428:0510,112.52,154.95,13.59,2.41,0.83,0.0
20160428:0610,354.29,386.23,23.57,4.92,0.62,0.0
20160428:0710,400.03,425.35,33.36,7.24,1.31,0.0
20160428:0810,454.71,485.56,42.45,8.89,2.07,0.0
20160428:0910,447.35,476.13,50.03,9.78,3.31,0.0
20160428:1010,524.01,557.95,54.89,9.91,4.07,0.0
20160428:1110,576.91,614.67,55.73,9.39,4.21,0.0
20160428:1210,584.27,621.55,52.27,8.84,4.0,0.0
20160428:1310,613.19,654.66,45.55,8.6,3.52,0.0
20160428:1410,394.76,416.4,36.91,8.16,3.17,0.0
20160428:1510,387.12,420.01,27.32,8.28,3.17,0.0
20160428:1610,134.34,180.6,17.36,8.33,2.9,0.0
20160428:1710,24.79,38.88,7.46,7.88,2.41,0.0
20160428:1810,0.0,0.0,0.0,6.52,2.21,0.0
20160428:1910,0.0,0.0,0.0,5.63,1.86,0.0
20160428:2010,0.0,0.0,0.0,4.03,1.45,0.0
20160428:2110,0.0,0.0,0.0,3.34,1.31,0.0
20160428:2210,0.0,0.0,0.0,2.31,1.38,0.0
20160428:2310,0.0,0.0,0.0,1.63,1.31,0.0
20160429:0010,0.0,0.0,0.0,1.28,1.17,0.0
